1	33
1	34
1	37
1	62
1	79
1	88
1	103
1	131
1	198
1	237
1	247
1	269
1	279
1	298
1	340
1	446
1	448
1	452
1	457
1	530
1	549
1	561
1	662
1	764
1	908
1	967
1	1106
1	1297
1	1470
1	1573
1	1609
1	1636
1	1664
1	1680
1	1721
1	1739
1	1764
1	1889
1	2163
1	2179
1	2231
1	2374
1	2482
1	2692
1	2744
1	2828
1	2983
1	3185
1	3226
1	3759
2	4
2	5
2	22
2	70
2	78
2	106
2	128
2	170
2	182
2	197
2	216
2	257
2	380
2	388
2	465
2	528
2	532
2	569
2	626
2	697
2	716
2	724
2	918
2	1062
2	1192
2	1198
2	1246
2	1264
2	1368
2	1405
2	1507
2	1557
2	1628
2	1631
2	2156
2	2210
2	2235
2	2277
2	2350
2	2527
2	2555
2	2558
2	2647
2	2983
2	3317
2	3324
2	3609
2	3668
2	3864
2	3866
3	19
3	23
3	109
3	115
3	141
3	167
3	173
3	198
3	286
3	381
3	403
3	424
3	456
3	504
3	583
3	607
3	621
3	674
3	807
3	816
3	834
3	849
3	872
3	1049
3	1080
3	1161
3	1178
3	1264
3	1339
3	1423
3	1439
3	1509
3	1588
3	1644
3	1766
3	2246
3	2333
3	2441
3	2583
3	2592
3	2765
3	2917
3	2925
3	2950
3	3045
3	3161
3	3346
3	3588
3	3953
3	3982
4	8
4	45
4	62
4	78
4	132
4	149
4	178
4	214
4	223
4	236
4	330
4	338
4	400
4	435
4	568
4	639
4	644
4	731
4	758
4	912
4	1090
4	1094
4	1095
4	1205
4	1310
4	1346
4	1365
4	1391
4	1600
4	1607
4	1695
4	1867
4	1949
4	2013
4	2089
4	2367
4	2374
4	2438
4	2595
4	2793
4	2898
4	2934
4	3003
4	3020
4	3103
4	3253
4	3307
4	3397
4	3993
5	22
5	26
5	78
5	117
5	149
5	170
5	193
5	216
5	236
5	246
5	268
5	279
5	290
5	339
5	347
5	428
5	455
5	473
5	579
5	597
5	612
5	904
5	970
5	979
5	1091
5	1095
5	1247
5	1489
5	1500
5	1587
5	1645
5	1679
5	1989
5	2141
5	2155
5	2400
5	2527
5	2758
5	2895
5	2955
5	2992
5	3088
5	3195
5	3247
5	3374
5	3449
5	3507
5	3618
5	3757
6	11
6	26
6	27
6	59
6	100
6	151
6	173
6	184
6	189
6	193
6	195
6	254
6	407
6	415
6	448
